76779.979805 711.455343 1534.470255 257.730631 13129.933749 1106.559156
17614.371708 668.361658 1421.261504 241.771558 9498.964825 841.278525
65194.649486 714.971697 1540.660615 258.974955 11302.717619 974.195318
8787.718009 542.791813 1124.224808 195.947047 7285.177891 673.174524
296.885096 501.355455 1029.549534 180.902874 7104.079195 659.092485
243345.385298 7029.353054 46390.120489 3252.262708 179147.795700 20303.188183
189503.470777 194291.758318 7729952.876268 2345445.959451 3673273.689231 2648488.396627
4426533.519951 4975.854786 5444117.538941 318900.059479 4660973.297713 970333.706699
1692449.172667 106599.083052 3944598.129649 618098.239935 289511.575025 42129.417996
1109905.884596 58641.578627 1834742.809890 143416.489152 2184959.572929 1337462.357529
285426.544907 3029.083464 10804.215969 1192.717606 69196.865560 5556.735935
4590752.906148 51949.077997 9383283.699354 1648790.027611 5948677.307688 1774154.041705
211923.655750 174098.563688 6835956.307914 1862150.755985 7571143.756007 6274211.107324
1254631.807747 163935.984724 6417421.097609 1644105.639841 6660395.724309 5408698.665971
1496810.700965 178394.715086 7077393.732396 1978185.954703 8323274.633503 6980474.818181
1000233.199076 175335.245378 6906933.616278 1895733.223307 8202173.478181 6870741.614815
446840.375907 116851.386282 4314804.765414 753562.515576 10567.959588 918.973538
2772277.035726 206918.156199 8711498.945367 2826247.230547 5612220.442889 4342804.602604
354148.357258 170185.103790 6663700.273507 1773572.184914 845595.831460 312888.357527
1874224.835470 140496.949575 5458468.822959 1184545.814831 12310.590681 849.337436
2228268.584745 163531.729191 6556762.513973 1682280.352303 4492781.637742 3361444.111141
1717521.020040 152260.988640 5950533.681722 1410543.112826 2705629.967643 1774087.211261
820527.268472 94400.093052 3344375.838453 451520.851310 4338082.386262 3251315.082964
3039894.209124 208332.649677 8978913.933682 2943716.622616 10372127.123759 8854446.940915
114440.070897 53123.653915 1580852.556892 112438.911472 567465.054447 154775.121493
4394918.050285 1454.167496 4998006.915646 244060.018569 758934.673337 24857.551441
4327175.359900 5073.796417 4556628.328229 206430.954648 4085721.782489 764623.636780
4439956.033037 1181.696198 5426356.141591 299381.064483 2033405.694816 156940.472754
2757598.697691 623.149130 327683.128644 2487.057034 106685.330728 3881.590407
2006224.988453 156371.124397 6183902.189796 1510781.988881 2227646.030492 1351200.571496
178852.692802 93600.072639 3299240.966349 440806.243083 227552.558415 29990.381797
1189626.535224 68649.430891 2259427.887720 209371.674941 1475209.936037 758866.777530
1382801.163736 81056.097738 2803496.097068 315046.066984 1875861.863155 1076640.580556
1145585.899643 83713.662573 2898697.706965 338573.045100 4248619.336494 3166901.691294
319406.209132 3792.249922 15607.843024 1540.037054 46391.314425 3570.432861
2327497.961851 169738.655235 6862169.496965 1831376.655539 7705596.082087 6367390.504295
165722.308502 114716.019518 4219252.940358 720791.812427 137941.483012 13677.731833
1008850.839074 100548.565216 3619026.475003 527545.724333 3504763.465371 2493690.339883
1211948.502041 115207.129320 4270257.036131 733781.970051 2809739.905916 1874472.715582
999041.806215 122860.008453 4593299.711631 851654.299257 5950570.204148 4744619.815888
335778.430069 36500.435860 920387.095117 48856.740138 483574.612352 115464.019543
1997832.697574 180952.425594 7266927.254647 2063754.911456 2769901.187456 1821038.612983
139891.811203 39854.799435 1048620.216392 58922.821729 1383605.029656 692902.418711
2876100.830754 534.825827 398542.573384 2991.128529 88973.741543 3323.832349
2807944.454001 123.028395 346314.487207 2418.926964 61348.712764 2196.614059
2654233.133167 520.360868 271863.137747 2045.242480 61405.612685 2561.960772
1974897.866391 191.281805 66871.076151 609.871101 11189.692696 743.204938
3129739.187988 861.338863 613477.138037 5044.401288 196705.498917 6637.709430
529.905257 4559.744459 20669.170060 1903.765780 112042.835016 10209.891527
366.397976 577.245544 1204.085810 208.482232 8488.977608 765.412677
565.460110 300.199808 592.632684 108.335095 4527.209316 450.561550
579.903304 432.585352 876.059003 156.013849 6587.877517 618.610174
435.728674 552.068617 1145.574628 199.318790 8020.520357 729.780322
984.747690 1301.732634 3167.034304 479.097560 17420.092607 1412.899556
1516.062887 59971.395903 1864119.697177 149539.264416 106108.286040 9490.483898
3980.741118 134820.020067 5101581.004111 1053267.990885 148369.320238 15228.898770
1111.307797 158337.067410 6138713.022675 1514702.028722 259554.755398 37557.912923
2030.102667 124233.477333 4636235.469792 870533.093634 1210218.251035 563297.894094
651.524780 80087.528606 2716252.060925 301044.121053 876828.371502 332926.036041
3456.420211 276348.241646 11368005.298597 4638047.496580 12342082.376953 10843298.404832
2944.414178 84638.256330 2911804.813756 344628.679988 28637.591046 2218.644341
2502.074953 168462.964096 6586293.588728 1734625.004079 7999417.833919 6680626.731284
1237.945267 192404.162537 7646050.404867 2298503.687283 4033103.832602 2974673.025420
1148.958524 161064.572468 6259224.980562 1572763.317407 6780001.876874 5526513.949171
710.733730 117473.977602 4339799.828135 762696.442494 5136591.903861 3989081.075868
35060.394995 295303.514843 12208433.939220 5222746.558642 10556753.942484 9124390.687540
83867.943394 2977.995762 10197.600930 1166.625077 68805.989282 5525.458668
12964.820192 1565.402514 4027.017550 581.283135 31909.954974 2457.039735
71986.211111 13893.832003 173436.835485 8466.835921 197505.981361 23740.758924
5143.940950 1157.791641 2731.849768 424.183263 22556.461969 1778.164344
562.201032 425.598499 860.708637 153.490278 4283.741730 429.836917
234468.555962 93905.549767 3312717.627819 444357.621546 27660.800425 2146.177540
1944.961331 88681.088661 3086151.973225 386304.326919 1131937.439025 506674.004695
1696.552490 175617.547760 6902799.391802 1896961.152833 4892109.969886 3762795.917234
7795.888771 196817.382404 7841568.182447 2408529.461411 1684716.165824 928875.969170
987.107815 172282.344481 6755232.062821 1820596.023481 491368.855533 119009.145842
693.202414 119719.982679 4438230.534158 797741.818270 3532301.921895 2521560.337028
19239.491972 297635.305887 12311797.943531 5295769.535768 8033205.868297 6712744.146890
1540.118611 94460.167957 3336250.747688 450714.896862 4448450.869540 3354245.770206
1182.261087 176151.305294 6926419.333447 1909292.051250 364786.263219 68913.500655
3347.919973 195595.676708 7787439.157247 2377895.018981 8736468.224383 7382162.575489
701.812562 173266.166971 6798757.477604 1842998.575605 6403054.390414 5171765.030423
812.305074 122058.510853 4540788.294407 835065.228561 5558602.600308 4381379.971536
52888.681745 277391.581371 11414284.225023 4669803.973675 3853191.252277 2811270.389536
245004.293609 81664.929670 2784523.600279 315817.524437 2959247.040712 2010984.373575
1653589.416904 163620.174932 6442788.513613 1648890.470033 6686633.666840 5427051.755139
2853183.232783 172191.830116 7236344.593364 1973842.005240 8378936.020507 6954277.721212
2107095.711372 160738.492613 6400232.404722 1611198.209886 2637466.796698 1701487.657615
736499.372645 107337.852688 3904514.025801 615901.714232 1370074.210912 681388.587855
3519251.600107 254637.685711 11662202.390207 4558928.349966 12440124.754892 10785283.502731
211287.060943 65148.825125 2081479.121402 182331.747811 353458.766523 65037.172743
1589577.496409 147870.755198 5740012.094304 1317125.918248 7092041.898277 5811031.520861
2670556.087920 150833.601862 6182619.686058 1463348.259204 1822354.375396 971927.996538
1969479.906832 145082.311762 5678952.847218 1278159.410973 1492727.456720 756274.441013
613205.178611 93031.401741 3279459.585069 434963.723244 4014338.144580 2956732.636009
3421878.493425 222907.466127 10095639.724212 3543261.703521 5988883.152495 4748853.597136
318110.271401 71814.623718 2364108.982220 230841.272981 3209202.798258 2232339.415663
2184290.847061 147924.523472 5856850.028146 1348844.591961 4552299.085159 3417998.245482
