217702.565695 314.276155 644.510074 56.823061 647.768130 76.302778
17529.487947 713.065095 593.840335 108.324079 354.671147 43.688586
65419.604084 659.026086 572.029131 100.718125 415.553209 50.827661
8786.085268 597.631663 492.525157 90.864502 525.857740 63.903797
288.691203 423.696827 344.920319 64.614078 300.820402 37.223611
649561.429280 2101.946506 11942.140155 446.920068 21362.782479 1580.284672
180959.126513 338004.915642 5427126.231591 1190121.346360 2538366.237410 1643270.385668
2214867.276638 4095.487176 786673.036291 7394.751508 636724.762617 34049.180078
2837510.123904 13026.109204 2178478.986988 42661.346097 1995331.283821 283267.650800
1928008.656384 6152.533191 502050.060609 4837.054204 450488.518290 30748.731903
340103.046062 1041.169992 2228.044935 183.252022 598.729797 68.518912
3209436.180336 33458.666259 3996900.579168 179244.253516 3072897.669191 347884.259033
202614.062448 242134.258102 3659361.978475 541659.078172 2326923.066982 1461638.449206
1299675.012235 169131.312985 2529971.670968 243260.970687 2634044.799661 1704504.685251
1629052.658781 177927.985000 2862080.131072 292880.860768 3188859.652827 2133366.381545
984739.127255 194600.090854 2882808.533932 327771.436608 2975793.469675 2015468.546779
428877.660572 103152.472610 1200497.103462 71463.646116 1260903.072543 599481.730196
3014919.509565 162133.865156 5232151.849961 618012.489247 4376549.603248 2147516.546926
337077.325404 225318.835045 3356469.913694 455332.148325 2588291.776508 1685501.551717
2451807.748486 96804.481643 2499459.863271 134435.260176 2134137.364739 1292827.343792
2774847.627985 104730.699610 3417387.816962 225498.601352 2956535.747046 1307399.125071
2122249.280134 131560.695449 2536275.892236 183735.502104 2441509.370088 1417302.692597
984607.987442 69074.557832 748984.366112 32846.171594 717765.542235 228122.087190
3116587.046935 166350.131268 5755334.578550 738535.181350 4568147.488950 2594595.887061
2293680.246708 1598.863742 864122.513318 7711.569854 30317.156245 1652.996936
2546810.226424 1406.676304 1291095.435885 13999.558065 121931.953936 4267.190040
2661465.759405 4630.024423 1584777.773704 21101.486492 5402.737625 461.227241
2603197.210515 1144.857159 1405225.269013 16006.234396 42357.786144 2375.649557
1835507.910709 604.842362 373949.250797 2681.074790 808.244388 87.022465
3177014.034703 59448.507313 4251694.612921 245512.038611 2661461.381280 587292.542781
170475.737971 66605.740533 607923.343845 28591.525918 1157915.986860 525115.896529
1850715.826855 16778.232187 546668.096780 7794.098599 601577.458352 91540.514358
1415420.608235 44620.883397 579415.715978 17496.380977 723016.175611 220879.389012
2135391.104150 19367.941245 866693.584388 12810.910355 962174.123079 169839.889420
264454.021560 2313.266998 3088.718363 369.475911 1032.004954 118.147737
2687243.659047 132755.209286 3636111.881663 298377.363613 3421431.664972 2151087.206693
157743.011448 99984.416579 1136140.043427 66305.620509 1684404.747147 928424.311676
1034576.562554 80131.171875 931750.123723 44392.645812 1386215.747172 694408.893324
1232159.866273 93951.100305 1219482.450047 64065.501201 1776711.847585 973922.209538
1077850.758747 96565.263836 1206810.920430 65845.163439 2188220.214274 1308852.677323
336643.831595 19257.472450 66460.738552 3958.977666 61732.768630 4838.353376
2116871.336479 197810.383707 3674899.745263 437574.224273 3402953.923357 2240814.194460
134824.426732 85279.970119 896038.919871 47094.478723 1742.948121 195.465517
2101926.183787 538.977307 613467.435964 4724.937631 718.749924 78.163948
2257124.738396 122.980876 796123.531975 6542.036336 551.001962 60.152418
2378982.364701 588.367349 980029.758122 8939.732518 1056.240531 111.660663
1120880.634751 180.129288 59385.577317 523.956298 574.998892 62.624161
2820060.673923 921.109619 1950262.761736 28735.915448 7192.019724 541.305579
538.982780 7951.254241 12250.209271 1329.583957 605.299818 73.172498
339.775082 461.767834 376.799613 70.357633 453.763799 55.455662
497.496846 209.630136 169.095665 32.265210 598.062894 72.274895
603.859009 460.509116 375.743047 70.167758 753.922784 90.065121
437.624680 570.744626 469.165915 86.799556 471.391508 57.530636
966.101841 2758.359262 2740.191286 425.260615 4198.180300 422.513989
